;iso2;year;new_sp;m_cases;f_cases
3496;MT;1988;;0.0;0.0
3497;MT;1989;;0.0;0.0
3498;MT;1990;;0.0;0.0
3499;MT;1991;;0.0;0.0
3500;MT;1992;;0.0;0.0
3501;MT;1993;13.0;0.0;0.0
3502;MT;1994;6.0;0.0;0.0
3503;MT;1995;5.0;1.0;4.0
3504;MT;1996;5.0;4.0;1.0
3505;MT;1997;3.0;2.0;1.0
3506;MT;1998;6.0;5.0;1.0
3507;MT;1999;9.0;9.0;0.0
3508;MT;2000;5.0;4.0;0.0
3509;MT;2001;3.0;2.0;1.0
3510;MT;2002;5.0;3.0;2.0
3511;MT;2003;2.0;2.0;0.0
3512;MT;2004;2.0;1.0;1.0
3513;MT;2005;5.0;5.0;0.0
3514;MT;2006;4.0;4.0;0.0
3515;MT;2007;8.0;6.0;2.0
3516;MT;2008;15.0;11.0;4.0
3517;MU;1980;;0.0;0.0
3518;MU;1981;;0.0;0.0
3519;MU;1982;;0.0;0.0
3520;MU;1983;;0.0;0.0
3521;MU;1984;;0.0;0.0
3522;MU;1985;;0.0;0.0
3523;MU;1986;;0.0;0.0
3524;MU;1987;;0.0;0.0
3525;MU;1988;;0.0;0.0
3526;MU;1989;;0.0;0.0
3527;MU;1990;;0.0;0.0
3528;MU;1991;;0.0;0.0
3529;MU;1992;;0.0;0.0
3530;MU;1993;;0.0;0.0
3531;MU;1994;;0.0;0.0
3532;MU;1995;113.0;102.0;44.0
3533;MU;1996;99.0;0.0;0.0
3534;MU;1997;112.0;0.0;0.0
3535;MU;1998;109.0;92.0;30.0
3536;MU;1999;122.0;79.0;40.0
3537;MU;2000;115.0;76.0;39.0
3538;MU;2001;85.0;0.0;0.0
3539;MU;2002;86.0;63.0;23.0
3540;MU;2003;99.0;68.0;31.0
3541;MU;2004;117.0;80.0;37.0
3542;MU;2005;110.0;82.0;28.0
3543;MU;2006;85.0;63.0;22.0
3544;MU;2007;86.0;60.0;26.0
3545;MU;2008;85.0;70.0;15.0
3546;MV;1980;;0.0;0.0
3547;MV;1981;;0.0;0.0
3548;MV;1982;;0.0;0.0
3549;MV;1983;;0.0;0.0
3550;MV;1984;;0.0;0.0
3551;MV;1985;;0.0;0.0
3552;MV;1986;;0.0;0.0
3553;MV;1987;;0.0;0.0
3554;MV;1988;;0.0;0.0
3555;MV;1989;;0.0;0.0
3556;MV;1990;;0.0;0.0
3557;MV;1991;;0.0;0.0
3558;MV;1992;;0.0;0.0
3559;MV;1993;126.0;0.0;0.0
3560;MV;1994;125.0;0.0;0.0
3561;MV;1995;114.0;74.0;40.0
3562;MV;1996;106.0;63.0;43.0
3563;MV;1997;95.0;52.0;42.0
3564;MV;1998;88.0;58.0;30.0
3565;MV;1999;88.0;53.0;35.0
3566;MV;2000;65.0;34.0;31.0
3567;MV;2001;59.0;34.0;25.0
3568;MV;2002;60.0;34.0;26.0
3569;MV;2003;68.0;48.0;20.0
3570;MV;2004;66.0;46.0;20.0
3571;MV;2005;66.0;39.0;27.0
3572;MV;2006;53.0;33.0;20.0
3573;MV;2007;59.0;40.0;19.0
3574;MV;2008;53.0;37.0;16.0
3575;MW;1980;;0.0;0.0
3576;MW;1981;;0.0;0.0
3577;MW;1982;;0.0;0.0
3578;MW;1983;;0.0;0.0
3579;MW;1984;;0.0;0.0
3580;MW;1985;2277.0;0.0;0.0
3581;MW;1986;2874.0;0.0;0.0
3582;MW;1987;3269.0;0.0;0.0
3583;MW;1988;3166.0;0.0;0.0
3584;MW;1989;3546.0;0.0;0.0
3585;MW;1990;4301.0;0.0;0.0
3586;MW;1991;4059.0;0.0;0.0
3587;MW;1992;4630.0;0.0;0.0
3588;MW;1993;5692.0;0.0;0.0
3589;MW;1994;5988.0;0.0;0.0
3590;MW;1995;6285.0;3369.0;2915.0
3591;MW;1996;6703.0;3777.0;3398.0
3592;MW;1997;7587.0;3914.0;3673.0
3593;MW;1998;8765.0;4537.0;4316.0
3594;MW;1999;8132.0;4142.0;3988.0
3595;MW;2000;8260.0;4236.0;4029.0
3596;MW;2001;8309.0;4202.0;4107.0
3597;MW;2002;7703.0;0.0;0.0
3598;MW;2003;7716.0;3775.0;3941.0
3599;MW;2004;8566.0;4176.0;4390.0
3600;MW;2005;8443.0;4349.0;4094.0
3601;MW;2006;8166.0;4256.0;3910.0
3602;MW;2007;7608.0;3947.0;3661.0
3603;MW;2008;7627.0;4128.0;3553.0
3604;MX;1980;;0.0;0.0
3605;MX;1981;;0.0;0.0
3606;MX;1982;;0.0;0.0
3607;MX;1983;;0.0;0.0
3608;MX;1984;;0.0;0.0
3609;MX;1985;;0.0;0.0
3610;MX;1986;;0.0;0.0
3611;MX;1987;;0.0;0.0
3612;MX;1988;;0.0;0.0
3613;MX;1989;;0.0;0.0
3614;MX;1990;;0.0;0.0
3615;MX;1991;;0.0;0.0
3616;MX;1992;;0.0;0.0
3617;MX;1993;8164.0;0.0;0.0
3618;MX;1994;9726.0;0.0;0.0
3619;MX;1995;9220.0;0.0;0.0
3620;MX;1996;8495.0;4993.0;3502.0
3621;MX;1997;15440.0;0.0;0.0
3622;MX;1998;11473.0;6736.0;4737.0
3623;MX;1999;11968.0;6420.0;4327.0
3624;MX;2000;11676.0;7175.0;4501.0
3625;MX;2001;15103.0;9301.0;5802.0
3626;MX;2002;11555.0;7113.0;4442.0
3627;MX;2003;12933.0;7942.0;4991.0
3628;MX;2004;11214.0;6964.0;4250.0
3629;MX;2005;11997.0;7453.0;4544.0
3630;MX;2006;11874.0;7270.0;4604.0
3631;MX;2007;11531.0;7132.0;4399.0
3632;MX;2008;11903.0;7180.0;4723.0
3633;MY;1980;;0.0;0.0
3634;MY;1981;;0.0;0.0
3635;MY;1982;;0.0;0.0
3636;MY;1983;;0.0;0.0
3637;MY;1984;;0.0;0.0
3638;MY;1985;;0.0;0.0
3639;MY;1986;;0.0;0.0
3640;MY;1987;;0.0;0.0
3641;MY;1988;;0.0;0.0
3642;MY;1989;;0.0;0.0
3643;MY;1990;;0.0;0.0
3644;MY;1991;;0.0;0.0
3645;MY;1992;;0.0;0.0
3646;MY;1993;6954.0;0.0;0.0
3647;MY;1994;6861.0;0.0;0.0
3648;MY;1995;6688.0;4587.0;2101.0
3649;MY;1996;7271.0;5062.0;2207.0
3650;MY;1997;7496.0;5061.0;2276.0
3651;MY;1998;7802.0;5421.0;2381.0
3652;MY;1999;8207.0;5777.0;2430.0
3653;MY;2000;8156.0;5654.0;2502.0
3654;MY;2001;8309.0;5863.0;2446.0
3655;MY;2002;7958.0;5471.0;2487.0
3656;MY;2003;7989.0;10347.0;4945.0
3657;MY;2004;7843.0;10545.0;4849.0
3658;MY;2005;8446.0;10832.0;5234.0
3659;MY;2006;9414.0;3728.0;1475.0
3660;MY;2007;9578.0;10441.0;5155.0
3661;MY;2008;10441.0;11733.0;5773.0
3662;MZ;1980;;0.0;0.0
3663;MZ;1981;;0.0;0.0
3664;MZ;1982;;0.0;0.0
3665;MZ;1983;;0.0;0.0
3666;MZ;1984;;0.0;0.0
3667;MZ;1985;;0.0;0.0
3668;MZ;1986;;0.0;0.0
3669;MZ;1987;;0.0;0.0
3670;MZ;1988;;0.0;0.0
3671;MZ;1989;;0.0;0.0
3672;MZ;1990;;0.0;0.0
3673;MZ;1991;;0.0;0.0
3674;MZ;1992;;0.0;0.0
3675;MZ;1993;9526.0;0.0;0.0
3676;MZ;1994;9677.0;0.0;0.0
3677;MZ;1995;10566.0;6142.0;4424.0
3678;MZ;1996;10478.0;6072.0;4406.0
3679;MZ;1997;11116.0;6459.0;4666.0
3680;MZ;1998;12116.0;0.0;0.0
3681;MZ;1999;12825.0;0.0;0.0
3682;MZ;2000;13257.0;0.0;0.0
3683;MZ;2001;13967.0;0.0;0.0
3684;MZ;2002;15236.0;0.0;0.0
3685;MZ;2003;16138.0;0.0;0.0
3686;MZ;2004;17058.0;0.0;0.0
3687;MZ;2005;17877.0;0.0;0.0
3688;MZ;2006;18275.0;0.0;0.0
3689;MZ;2007;18214.0;0.0;0.0
3690;MZ;2008;18824.0;0.0;0.0
3714;NC;1980;;0.0;0.0
3715;NC;1981;;0.0;0.0
3716;NC;1982;;0.0;0.0
3717;NC;1983;;0.0;0.0
3718;NC;1984;;0.0;0.0
3719;NC;1985;;0.0;0.0
3720;NC;1986;;0.0;0.0
3721;NC;1987;;0.0;0.0
3722;NC;1988;;0.0;0.0
3723;NC;1989;;0.0;0.0
3724;NC;1990;;0.0;0.0
3725;NC;1991;;0.0;0.0
3726;NC;1992;;0.0;0.0
3727;NC;1993;16.0;0.0;0.0
3728;NC;1994;28.0;0.0;0.0
3729;NC;1995;21.0;19.0;11.0
3730;NC;1996;26.0;24.0;9.0
3731;NC;1997;24.0;0.0;0.0
3732;NC;1998;26.0;0.0;0.0
3733;NC;1999;22.0;17.0;10.0
3734;NC;2000;20.0;18.0;20.0
3735;NC;2001;19.0;27.0;8.0
3736;NC;2002;21.0;10.0;11.0
3737;NC;2003;12.0;8.0;7.0
3738;NC;2004;15.0;11.0;4.0
3739;NC;2005;16.0;6.0;10.0
3740;NC;2006;9.0;6.0;3.0
3741;NC;2007;12.0;10.0;2.0
3742;NC;2008;9.0;7.0;2.0
3743;NE;1980;;0.0;0.0
3744;NE;1981;;0.0;0.0
3745;NE;1982;;0.0;0.0
3746;NE;1983;;0.0;0.0
3747;NE;1984;;0.0;0.0
3748;NE;1985;;0.0;0.0
3749;NE;1986;;0.0;0.0
3750;NE;1987;;0.0;0.0
3751;NE;1988;;0.0;0.0
3752;NE;1989;;0.0;0.0
3753;NE;1990;;0.0;0.0
3754;NE;1993;463.0;0.0;0.0
3755;NE;1994;1865.0;0.0;0.0
3756;NE;1995;1492.0;0.0;0.0
3757;NE;1996;;0.0;0.0
3758;NE;1997;3452.0;937.0;336.0
3759;NE;1998;3195.0;1586.0;539.0
3760;NE;1999;2631.0;0.0;0.0
3761;NE;2000;3045.0;1395.0;751.0
3762;NE;2001;3476.0;0.0;0.0
3763;NE;2002;3495.0;0.0;0.0
3764;NE;2003;4505.0;3336.0;1168.0
3765;NE;2004;4311.0;0.0;0.0
3766;NE;2005;5050.0;3660.0;1390.0
3767;NE;2006;5279.0;3799.0;1480.0
3768;NE;2007;5773.0;4180.0;1593.0
3769;NE;2008;5853.0;4323.0;1530.0
3770;NG;1980;;0.0;0.0
3771;NG;1981;;0.0;0.0
3772;NG;1982;;0.0;0.0
3773;NG;1983;;0.0;0.0
3774;NG;1984;;0.0;0.0
3775;NG;1985;;0.0;0.0
3776;NG;1986;;0.0;0.0
3777;NG;1987;;0.0;0.0
3778;NG;1988;;0.0;0.0
3779;NG;1989;;0.0;0.0
3780;NG;1990;;0.0;0.0
3781;NG;1991;;0.0;0.0
3782;NG;1992;;0.0;0.0
3783;NG;1993;1723.0;0.0;0.0
3784;NG;1994;;0.0;0.0
3785;NG;1995;9476.0;4836.0;4640.0
3786;NG;1996;10662.0;8327.0;7337.0
3787;NG;1997;11235.0;6414.0;4821.0
3788;NG;1998;13161.0;7457.0;5704.0
3789;NG;1999;15903.0;0.0;0.0
3790;NG;2000;17423.0;9450.0;7968.0
3791;NG;2001;23410.0;10142.0;7955.0
3792;NG;2002;21936.0;11021.0;8575.0
3793;NG;2003;28173.0;16472.0;11701.0
3794;NG;2004;33755.0;19792.0;13963.0
3795;NG;2005;35048.0;20728.0;14320.0
3796;NG;2006;39903.0;24055.0;15848.0
3797;NG;2007;44016.0;26032.0;17984.0
3798;NG;2008;46026.0;27292.0;18734.0
3799;NI;1980;;0.0;0.0
3800;NI;1981;;0.0;0.0
3801;NI;1982;;0.0;0.0
3802;NI;1983;;0.0;0.0
3803;NI;1984;;0.0;0.0
3804;NI;1985;;0.0;0.0
3805;NI;1986;;0.0;0.0
3806;NI;1987;;0.0;0.0
3807;NI;1988;;0.0;0.0
3808;NI;1989;;0.0;0.0
3809;NI;1990;;0.0;0.0
3810;NI;1991;;0.0;0.0
3811;NI;1992;;0.0;0.0
3812;NI;1993;1714.0;0.0;0.0
3813;NI;1994;1615.0;0.0;0.0
3814;NI;1995;1568.0;862.0;706.0
3815;NI;1996;1722.0;957.0;765.0
3816;NI;1997;1670.0;890.0;780.0
3817;NI;1998;1648.0;903.0;745.0
3818;NI;1999;1564.0;907.0;657.0
3819;NI;2000;1471.0;795.0;676.0
3820;NI;2001;1510.0;842.0;668.0
3821;NI;2002;1320.0;758.0;562.0
3822;NI;2003;1404.0;774.0;630.0
3823;NI;2004;1327.0;732.0;595.0
3824;NI;2005;1253.0;701.0;545.0
3825;NI;2006;1285.0;717.0;568.0
3826;NI;2007;1453.0;824.0;629.0
3827;NI;2008;1394.0;779.0;623.0
3828;NL;1980;;0.0;0.0
3829;NL;1981;;0.0;0.0
3830;NL;1982;;0.0;0.0
3831;NL;1983;;0.0;0.0
3832;NL;1984;;0.0;0.0
3833;NL;1985;;0.0;0.0
3834;NL;1986;;0.0;0.0
3835;NL;1987;;0.0;0.0
3836;NL;1988;;0.0;0.0
3837;NL;1989;;0.0;0.0
3838;NL;1990;;0.0;0.0
3839;NL;1991;;0.0;0.0
3840;NL;1992;;0.0;0.0
3841;NL;1993;1063.0;0.0;0.0
3842;NL;1994;;0.0;0.0
3843;NL;1995;575.0;342.0;168.0
3844;NL;1996;358.0;248.0;110.0
3845;NL;1997;312.0;223.0;89.0
3846;NL;1998;254.0;172.0;82.0
3847;NL;1999;308.0;203.0;105.0
3848;NL;2000;289.0;194.0;95.0
3849;NL;2001;307.0;201.0;102.0
3850;NL;2002;330.0;194.0;102.0
3851;NL;2003;282.0;172.0;76.0
3852;NL;2004;360.0;212.0;92.0
3853;NL;2005;237.0;147.0;61.0
3854;NL;2006;203.0;138.0;65.0
3855;NL;2007;187.0;112.0;75.0
3856;NL;2008;189.0;122.0;67.0
3857;NO;1980;;0.0;0.0
3858;NO;1981;;0.0;0.0
3859;NO;1982;;0.0;0.0
3860;NO;1983;;0.0;0.0
3861;NO;1984;;0.0;0.0
3862;NO;1985;;0.0;0.0
3863;NO;1986;;0.0;0.0
3864;NO;1987;;0.0;0.0
3865;NO;1988;;0.0;0.0
3866;NO;1989;;0.0;0.0
3867;NO;1990;;0.0;0.0
3868;NO;1991;;0.0;0.0
3869;NO;1992;;0.0;0.0
3870;NO;1993;;0.0;0.0
3871;NO;1994;86.0;0.0;0.0
3872;NO;1995;62.0;38.0;24.0
3873;NO;1996;103.0;64.0;39.0
3874;NO;1997;100.0;61.0;39.0
3875;NO;1998;49.0;28.0;21.0
3876;NO;1999;21.0;14.0;7.0
3877;NO;2000;37.0;25.0;12.0
3878;NO;2001;59.0;35.0;24.0
3879;NO;2002;31.0;18.0;13.0
3880;NO;2003;52.0;18.0;20.0
3881;NO;2004;50.0;22.0;24.0
3882;NO;2005;48.0;30.0;17.0
3883;NO;2006;46.0;27.0;19.0
3884;NO;2007;38.0;24.0;14.0
3885;NO;2008;53.0;35.0;18.0
3886;NP;1980;;0.0;0.0
3887;NP;1981;;0.0;0.0
3888;NP;1982;;0.0;0.0
3889;NP;1983;;0.0;0.0
3890;NP;1984;;0.0;0.0
3891;NP;1985;;0.0;0.0
3892;NP;1986;;0.0;0.0
3893;NP;1987;;0.0;0.0
3894;NP;1988;;0.0;0.0
3895;NP;1989;;0.0;0.0
3896;NP;1990;;0.0;0.0
3897;NP;1991;;0.0;0.0
3898;NP;1993;6679.0;0.0;0.0
3899;NP;1994;10442.0;0.0;0.0
3900;NP;1995;8591.0;0.0;0.0
3901;NP;1996;10365.0;6228.0;2864.0
3902;NP;1997;11323.0;0.0;0.0
3903;NP;1998;11306.0;7432.0;3540.0
3904;NP;1999;13410.0;9030.0;4380.0
3905;NP;2000;13683.0;9107.0;4576.0
3906;NP;2001;13683.0;9130.0;4534.0
3907;NP;2002;13714.0;9304.0;4410.0
3908;NP;2003;14348.0;9581.0;4767.0
3909;NP;2004;14614.0;9725.0;4889.0
3910;NP;2005;14617.0;9886.0;4731.0
3911;NP;2006;14028.0;9521.0;4507.0
3912;NP;2007;14355.0;9756.0;4599.0
3913;NP;2008;14640.0;8627.0;4473.0
3914;NR;1980;;0.0;0.0
3915;NR;1981;;0.0;0.0
3916;NR;1982;;0.0;0.0
3917;NR;1983;;0.0;0.0
3918;NR;1984;;0.0;0.0
3919;NR;1985;;0.0;0.0
3920;NR;1986;;0.0;0.0
3921;NR;1987;;0.0;0.0
3922;NR;1988;;0.0;0.0
3923;NR;1989;;0.0;0.0
3924;NR;1990;;0.0;0.0
3925;NR;1994;2.0;0.0;0.0
3926;NR;1998;;0.0;0.0
3927;NR;1999;2.0;2.0;4.0
3928;NR;2000;4.0;1.0;2.0
3929;NR;2001;2.0;1.0;1.0
3930;NR;2002;2.0;1.0;1.0
3931;NR;2003;1.0;1.0;0.0
3932;NR;2004;;0.0;0.0
3933;NR;2005;0.0;0.0;0.0
3934;NR;2006;2.0;1.0;1.0
3935;NR;2007;3.0;3.0;0.0
3936;NR;2008;2.0;2.0;0.0
3937;NU;1980;;0.0;0.0
3938;NU;1981;;0.0;0.0
3939;NU;1982;;0.0;0.0
3940;NU;1983;;0.0;0.0
3941;NU;1984;;0.0;0.0
3942;NU;1985;;0.0;0.0
3943;NU;1986;;0.0;0.0
3944;NU;1987;;0.0;0.0
3945;NU;1988;;0.0;0.0
3946;NU;1990;;0.0;0.0
3947;NU;1992;;0.0;0.0
3948;NU;1993;0.0;0.0;0.0
3949;NU;1994;0.0;0.0;0.0
3950;NU;1995;0.0;0.0;0.0
3951;NU;1996;1.0;0.0;0.0
3952;NU;1997;0.0;0.0;0.0
3953;NU;1998;0.0;0.0;0.0
3954;NU;1999;1.0;1.0;0.0
3955;NU;2000;0.0;0.0;0.0
3956;NU;2001;0.0;0.0;0.0
3957;NU;2002;1.0;0.0;1.0
3958;NU;2003;0.0;0.0;0.0
3959;NU;2004;0.0;0.0;0.0
3960;NU;2005;0.0;0.0;0.0
3961;NU;2006;0.0;0.0;0.0
3962;NU;2007;0.0;0.0;0.0
3963;NU;2008;;0.0;0.0
3964;NZ;1980;;0.0;0.0
3965;NZ;1981;;0.0;0.0
3966;NZ;1982;;0.0;0.0
3967;NZ;1983;;0.0;0.0
3968;NZ;1984;;0.0;0.0
3969;NZ;1985;;0.0;0.0
3970;NZ;1986;;0.0;0.0
3971;NZ;1987;;0.0;0.0
3972;NZ;1988;;0.0;0.0
3973;NZ;1989;;0.0;0.0
3974;NZ;1990;;0.0;0.0
3975;NZ;1991;;0.0;0.0
3976;NZ;1992;;0.0;0.0
3977;NZ;1993;91.0;0.0;0.0
3978;NZ;1994;61.0;0.0;0.0
3979;NZ;1995;78.0;29.0;18.0
3980;NZ;1996;90.0;43.0;42.0
3981;NZ;1997;83.0;27.0;29.0
3982;NZ;1998;106.0;45.0;36.0
3983;NZ;1999;94.0;49.0;20.0
3984;NZ;2000;74.0;42.0;32.0
3985;NZ;2001;68.0;35.0;38.0
3986;NZ;2002;88.0;49.0;39.0
3987;NZ;2003;106.0;53.0;53.0
3988;NZ;2004;111.0;63.0;47.0
3989;NZ;2005;83.0;47.0;36.0
3990;NZ;2006;97.0;46.0;50.0
3991;NZ;2007;81.0;35.0;46.0
3992;NZ;2008;101.0;55.0;46.0
3993;OM;1980;;0.0;0.0
3994;OM;1981;;0.0;0.0
3995;OM;1982;;0.0;0.0
3996;OM;1983;;0.0;0.0
3997;OM;1984;;0.0;0.0
3998;OM;1985;;0.0;0.0
3999;OM;1986;;0.0;0.0
4000;OM;1987;;0.0;0.0
4001;OM;1988;;0.0;0.0
4002;OM;1989;;0.0;0.0
4003;OM;1990;;0.0;0.0
4004;OM;1991;;0.0;0.0
4005;OM;1992;;0.0;0.0
4006;OM;1993;123.0;0.0;0.0
4007;OM;1994;135.0;0.0;0.0
4008;OM;1995;135.0;55.0;52.0
4009;OM;1996;164.0;67.0;41.0
4010;OM;1997;165.0;79.0;41.0
4011;OM;1998;156.0;70.0;39.0
4012;OM;1999;120.0;78.0;42.0
4013;OM;2000;164.0;61.0;53.0
4014;OM;2001;156.0;53.0;56.0
4015;OM;2002;151.0;129.0;111.0
4016;OM;2003;110.0;153.0;97.0
4017;OM;2004;160.0;107.0;10.0
4018;OM;2005;131.0;96.0;35.0
4019;OM;2006;184.0;93.0;91.0
4020;OM;2007;187.0;107.0;80.0
4021;OM;2008;171.0;126.0;45.0
4022;PA;1980;;0.0;0.0
4023;PA;1981;;0.0;0.0
4024;PA;1982;;0.0;0.0
4025;PA;1983;;0.0;0.0
4026;PA;1984;;0.0;0.0
4027;PA;1985;;0.0;0.0
4028;PA;1986;;0.0;0.0
4029;PA;1987;;0.0;0.0
4030;PA;1988;;0.0;0.0
4031;PA;1989;;0.0;0.0
4032;PA;1990;;0.0;0.0
4033;PA;1991;;0.0;0.0
4034;PA;1992;;0.0;0.0
4035;PA;1993;1046.0;0.0;0.0
4036;PA;1994;748.0;0.0;0.0
4037;PA;1995;1066.0;797.0;491.0
4038;PA;1996;904.0;493.0;352.0
4039;PA;1997;592.0;594.0;268.0
4040;PA;1998;1393.0;52.0;36.0
4041;PA;1999;432.0;747.0;430.0
4042;PA;2000;460.0;276.0;165.0
4043;PA;2001;671.0;425.0;232.0
4044;PA;2002;773.0;517.0;251.0
4045;PA;2003;778.0;506.0;274.0
4046;PA;2004;884.0;552.0;332.0
4047;PA;2005;860.0;529.0;331.0
4048;PA;2006;858.0;541.0;317.0
4049;PA;2007;833.0;560.0;273.0
4050;PA;2008;829.0;534.0;295.0
4051;PE;1980;;0.0;0.0
4052;PE;1981;;0.0;0.0
4053;PE;1982;;0.0;0.0
4054;PE;1983;;0.0;0.0
4055;PE;1984;;0.0;0.0
4056;PE;1985;;0.0;0.0
4057;PE;1986;;0.0;0.0
4058;PE;1987;;0.0;0.0
4059;PE;1988;;0.0;0.0
4060;PE;1989;;0.0;0.0
4061;PE;1990;;0.0;0.0
4062;PE;1991;;0.0;0.0
4063;PE;1992;;0.0;0.0
4064;PE;1993;35646.0;0.0;0.0
4065;PE;1994;33925.0;0.0;0.0
4066;PE;1995;32096.0;3499.0;2760.0
4067;PE;1996;26800.0;3329.0;2363.0
4068;PE;1997;27498.0;16246.0;11252.0
4069;PE;1998;27707.0;16114.0;11593.0
4070;PE;1999;24511.0;12356.0;12155.0
4071;PE;2000;22580.0;12901.0;9679.0
4072;PE;2001;21685.0;12557.0;9128.0
4073;PE;2002;20533.0;2464.0;1822.0
4074;PE;2003;18504.0;2230.0;1716.0
4075;PE;2004;18289.0;10003.0;8286.0
4076;PE;2005;18490.0;10780.0;7710.0
4077;PE;2006;19251.0;11294.0;7957.0
4078;PE;2007;17796.0;10163.0;7633.0
4079;PE;2008;17989.0;9937.0;7470.0
4080;PF;1980;;0.0;0.0
4081;PF;1981;;0.0;0.0
4082;PF;1982;;0.0;0.0
4083;PF;1983;;0.0;0.0
4084;PF;1984;;0.0;0.0
4085;PF;1985;;0.0;0.0
4086;PF;1986;;0.0;0.0
4087;PF;1987;;0.0;0.0
4088;PF;1988;;0.0;0.0
4089;PF;1989;;0.0;0.0
4090;PF;1990;;0.0;0.0
4091;PF;1991;;0.0;0.0
4092;PF;1992;;0.0;0.0
4093;PF;1993;;0.0;0.0
4094;PF;1994;38.0;0.0;0.0
4095;PF;1995;;0.0;0.0
4096;PF;1996;37.0;23.0;14.0
4097;PF;1997;41.0;22.0;19.0
4098;PF;1998;34.0;21.0;13.0
4099;PF;1999;33.0;13.0;20.0
4100;PF;2000;29.0;22.0;7.0
4101;PF;2001;0.0;23.0;22.0
4102;PF;2002;28.0;14.0;13.0
4103;PF;2003;21.0;14.0;7.0
4104;PF;2004;30.0;12.0;18.0
4105;PF;2005;21.0;12.0;10.0
4106;PF;2006;24.0;11.0;13.0
4107;PF;2007;19.0;6.0;13.0
4108;PF;2008;20.0;13.0;7.0
4109;PG;1980;;0.0;0.0
4110;PG;1981;;0.0;0.0
4111;PG;1982;;0.0;0.0
4112;PG;1983;;0.0;0.0
4113;PG;1984;;0.0;0.0
4114;PG;1985;;0.0;0.0
4115;PG;1986;;0.0;0.0
4116;PG;1987;;0.0;0.0
4117;PG;1988;;0.0;0.0
4118;PG;1989;;0.0;0.0
4119;PG;1990;;0.0;0.0
4120;PG;1991;;0.0;0.0
4121;PG;1992;;0.0;0.0
4122;PG;1993;;0.0;0.0
4123;PG;1994;;0.0;0.0
4124;PG;1995;1652.0;0.0;0.0
4125;PG;1996;447.0;94.0;111.0
4126;PG;1997;1195.0;28.0;21.0
4127;PG;1998;2107.0;208.0;208.0
4128;PG;1999;2140.0;79.0;72.0
4129;PG;2000;1933.0;233.0;170.0
4130;PG;2001;1351.0;245.0;217.0
4131;PG;2002;1345.0;469.0;457.0
4132;PG;2003;2310.0;560.0;507.0
4133;PG;2004;1896.0;519.0;480.0
4134;PG;2005;1805.0;678.0;668.0
4135;PG;2006;1948.0;730.0;726.0
4136;PG;2007;2087.0;600.0;471.0
4137;PG;2008;2323.0;847.0;808.0
4138;PH;1980;;0.0;0.0
4139;PH;1981;;0.0;0.0
4140;PH;1982;;0.0;0.0
4141;PH;1983;;0.0;0.0
4142;PH;1984;;0.0;0.0
4143;PH;1985;;0.0;0.0
4144;PH;1986;;0.0;0.0
4145;PH;1987;;0.0;0.0
4146;PH;1988;;0.0;0.0
4147;PH;1989;;0.0;0.0
4148;PH;1990;;0.0;0.0
4149;PH;1991;;0.0;0.0
4150;PH;1992;;0.0;0.0
4151;PH;1993;92279.0;0.0;0.0
4152;PH;1994;87401.0;0.0;0.0
4153;PH;1995;94768.0;281.0;129.0
4154;PH;1996;86695.0;238.0;80.0
4155;PH;1997;80163.0;1346.0;606.0
4156;PH;1998;69476.0;1350.0;539.0
4157;PH;1999;73373.0;0.0;0.0
4158;PH;2000;67056.0;0.0;0.0
4159;PH;2001;59341.0;0.0;0.0
4160;PH;2002;65148.0;0.0;0.0
4161;PH;2003;72670.0;48282.0;21706.0
4162;PH;2004;78163.0;52889.0;23616.0
4163;PH;2005;81647.0;56824.0;24823.0
4164;PH;2006;85740.0;58919.0;26821.0
4165;PH;2007;86566.0;60770.0;25796.0
4166;PH;2008;85025.0;59779.0;25246.0
4167;PK;1980;;0.0;0.0
4168;PK;1981;;0.0;0.0
4169;PK;1982;;0.0;0.0
4170;PK;1983;;0.0;0.0
4171;PK;1984;;0.0;0.0
4172;PK;1985;;0.0;0.0
4173;PK;1986;;0.0;0.0
4174;PK;1987;;0.0;0.0
4175;PK;1988;;0.0;0.0
4176;PK;1989;;0.0;0.0
4177;PK;1990;;0.0;0.0
4178;PK;1991;;0.0;0.0
4179;PK;1993;11020.0;0.0;0.0
4180;PK;1994;;0.0;0.0
4181;PK;1995;2578.0;1070.0;1508.0
4182;PK;1996;1849.0;0.0;0.0
4183;PK;1997;;0.0;0.0
4184;PK;1998;14974.0;2135.0;2010.0
4185;PK;1999;6248.0;1007.0;1265.0
4186;PK;2000;3285.0;1711.0;1733.0
4187;PK;2001;10935.0;4360.0;3628.0
4188;PK;2002;16380.0;7724.0;7764.0
4189;PK;2003;21301.0;10896.0;10397.0
4190;PK;2004;31557.0;16127.0;15320.0
4191;PK;2005;48319.0;24540.0;23772.0
4192;PK;2006;65253.0;33858.0;31450.0
4193;PK;2007;88747.0;45773.0;42974.0
4194;PK;2008;100102.0;51184.0;48853.0
4195;PL;1980;;0.0;0.0
4196;PL;1981;;0.0;0.0
4197;PL;1982;;0.0;0.0
4198;PL;1983;;0.0;0.0
4199;PL;1984;;0.0;0.0
4200;PL;1985;;0.0;0.0
4201;PL;1986;;0.0;0.0
4202;PL;1987;;0.0;0.0
4203;PL;1988;;0.0;0.0
4204;PL;1989;;0.0;0.0
4205;PL;1990;;0.0;0.0
4206;PL;1991;;0.0;0.0
